user_id,activity_slope,three_day_decline,consistency_score,momentum,days_active,total_days,avg_steps_last_7_days,avg_meditation_minutes,avg_sleep_hours,challenge_completion_rate,total_points_earned,social_engagement_score,social_interactions_count,response_rate_to_notifications,mood_correlation_with_exercise,user_type
user_0046,0.004221172524575545,0.020264291994983363,0.9612234742046549,0.008091695721668568,30,30,9150.315928965067,11.733333333333333,7.826666666666666,0.5384615384615384,900,0.9,90,0.7307977282901488,0.7789913988956918,highly_engaged
user_0047,-0.002850610941360695,0.01464735466571998,0.9558824859517835,-0.005789547651888993,30,30,9007.352991353755,13.966666666666667,7.753333333333333,0.46153846153846156,800,0.9,90,0.5661413329737046,0.8784931902812283,highly_engaged
user_0048,0.00912219176498116,0.006015074112792007,0.9521027095451015,0.01888829365776068,30,30,9615.204149757557,9.433333333333334,7.733333333333333,0.5714285714285714,950,0.94,94,0.43954536321472204,0.5787965517395536,highly_engaged
user_0049,-0.0012625135819584546,0.0017075060937755682,0.9494667512806677,-0.026297430326739035,30,30,8653.025116631548,6.333333333333333,7.7766666666666655,0.38461538461538464,750,0.89,89,0.7647346887718836,0.894683266660637,highly_engaged
user_0050,-3.125611901760068e-05,-0.0032344965263092496,0.9583097833677524,-0.009331955155006066,30,30,8166.483314553161,7.233333333333333,7.546666666666667,0.5,900,0.82,82,0.6792401707544975,0.678369630982455,highly_engaged
user_0051,0.0008891305306305077,-0.06890608107664364,0.9472602598085664,-0.00302476956753317,30,30,8457.70284922471,11.1,7.6466666666666665,0.5833333333333334,750,0.84,84,0.4683591882185385,0.46215250240678735,highly_engaged
user_0052,0.0013617908570156148,-0.03594028444344888,0.9606468669660291,0.008698475486023649,30,30,7720.805553534704,7.7,7.636666666666667,0.6363636363636364,950,0.76,76,0.5780396322036983,0.6277028090210166,highly_engaged
user_0053,0.0025533166122160117,0.044792749349171435,0.9578420463722503,0.010029935041364735,30,30,9001.407710935166,11.9,7.7266666666666675,0.3076923076923077,450,0.89,89,0.8349607038096558,0.6474936199626745,highly_engaged
user_0054,-0.0009710108126186493,0.03145766394957639,0.9498413662550997,0.0027542173615767718,30,30,9131.94162439369,8.933333333333334,7.779999999999999,0.5384615384615384,1000,0.91,91,0.6822432604540745,0.4712957502476258,highly_engaged
user_0055,0.000836843923358794,-0.002104861378714351,0.9592364887086055,-0.000437611054678988,30,30,9242.615914429112,10.666666666666666,7.873333333333333,0.6153846153846154,1150,0.92,92,0.38828956641779805,0.5164511758704966,moderate
user_0056,0.005789564955874523,-0.04969546479257436,0.9589474696509649,0.03105130815726631,30,30,9371.611246958248,5.666666666666667,7.659999999999999,0.5384615384615384,1050,0.9,90,0.6118012862356994,0.8027796898043575,highly_engaged
user_0057,-0.006538603566463281,0.01087375896561893,0.9505704650567756,-0.03532566376294821,30,30,8033.713774937261,11.333333333333334,7.666666666666668,0.5,750,0.83,83,0.3333998251942355,0.7398064185842583,highly_engaged
user_0058,0.0028628072601869187,0.02143394284827438,0.9530958542966433,0.01790367501704604,30,30,8866.6199378641,7.833333333333333,7.616666666666666,0.23076923076923078,450,0.86,86,0.4824499274347903,0.5261664926953918,highly_engaged
user_0059,0.0028175557360072662,0.02713368865161714,0.9636156145177639,-0.006699840491374287,30,30,8687.533133722578,9.8,7.756666666666667,0.3076923076923077,500,0.87,87,0.8988210575636244,0.42256360466118537,highly_engaged
user_0060,-0.007135692405711753,-0.010541682841430977,0.9463031592081801,-0.020830616635215682,30,30,7537.42531373973,6.1,7.540000000000002,0.45454545454545453,600,0.77,77,0.5839907937416784,0.8852974146249466,highly_engaged
user_0061,0.0006263379499180337,0.052241912041709804,0.9604434814911663,-0.005446234629403857,30,30,7561.40367061362,6.433333333333334,7.6,0.36363636363636365,500,0.76,76,0.6997326472579687,0.49230833823685377,highly_engaged
user_0062,-0.0019323597993181618,-0.043346907483628905,0.9481354046441172,-0.009718476257860376,30,30,8502.652683886843,9.3,7.67,0.4166666666666667,750,0.85,85,0.5643393389171607,0.6361988263289453,highly_engaged
user_0063,0.0014380125104262215,5.098742033393666e-05,0.9594680962536015,0.007564657476581749,30,30,9374.270522564106,8.733333333333333,7.656666666666665,0.38461538461538464,550,0.92,92,0.7038086353967286,0.4268961403408973,struggling
user_0064,-0.009406189570753882,0.06593495582554187,0.9573582059968201,-0.03615473385722234,30,30,8892.31801193433,7.7,7.670000000000001,0.3076923076923077,600,0.92,92,0.3975026635116074,0.826841051357474,highly_engaged
user_0065,0.005828823064564083,0.014291181254824759,0.9479594907527251,0.03343930619413549,30,30,7830.227310121869,8.266666666666667,7.456666666666667,0.6363636363636364,1000,0.74,74,0.4395992721930829,0.6578806281622249,highly_engaged
user_0066,0.004618422583466072,-0.020985316263776532,0.9556473550641849,0.023122013734143465,30,30,9385.052422600174,11.133333333333333,7.739999999999999,0.3076923076923077,500,0.91,91,0.6721488971981049,0.7502300976556302,highly_engaged
user_0067,-0.0035533461671021544,0.0425889242691041,0.9559076637670532,-0.006300385765759753,30,30,8813.947658933952,12.8,7.783333333333331,0.46153846153846156,1150,0.88,88,0.6662274116125467,0.7198276421900374,highly_engaged
user_0068,-0.0006129364771125008,-0.0023100753868383617,0.9450148061290478,0.021861367833410195,30,30,7928.154165349906,2.8333333333333335,7.626666666666667,0.09090909090909091,150,0.77,77,0.6507713927320231,0.8146347690581026,highly_engaged
user_0069,0.002615633521596835,-0.022857364016454662,0.9533329903017698,0.01519020829296358,30,30,8166.633891915689,7.533333333333333,7.6,0.4166666666666667,550,0.8,80,0.37297057736140166,0.4469184846403961,highly_engaged
user_0070,-1.4077231137507188e-05,0.03158313638507093,0.9575918195553984,-0.0027767626634038756,30,30,7887.67958065385,5.5,7.506666666666664,0.18181818181818182,200,0.79,79,0.8211228428101911,0.42007344312917055,highly_engaged
user_0071,-0.002696562740624623,-0.00040592021509855414,0.9595315964823965,-0.0060158502436094,30,30,8743.400181650997,9.366666666666667,7.706666666666668,0.38461538461538464,650,0.88,88,0.4781088878441141,0.7857230847222472,highly_engaged
user_0072,-0.006251098248189336,0.08231915711659998,0.9422496782918979,-0.026136588165918573,30,30,7996.792273962198,5.7,7.58,0.75,1200,0.82,82,0.8228421687761585,0.8191644094844748,highly_engaged
user_0073,-0.0019059744597194536,0.012464822599587033,0.9539316813506301,-0.0030371596342807505,30,30,7748.687539405117,7.6,7.676666666666667,0.18181818181818182,350,0.77,77,0.3132888755032853,0.773605163062103,highly_engaged
user_0074,-0.0034433537518352908,0.050675259688452545,0.9517335299240032,-0.013916379215338393,30,30,8146.229367242948,9.666666666666666,7.533333333333334,0.4166666666666667,650,0.82,82,0.8923322115191838,0.8418670936773649,highly_engaged
user_0075,-0.005068551093371264,0.0060658947756682124,0.9620581183134906,-0.02146426469481655,30,30,9268.934752195992,9.066666666666666,7.836666666666667,0.6428571428571429,1250,0.94,94,0.36604090556846214,0.8290527036165194,highly_engaged
user_0076,-0.0009297061123981289,0.04893208641003666,0.9528764975961476,-8.910214647539494e-05,30,30,8894.362142020493,10.833333333333334,7.786666666666666,0.46153846153846156,750,0.88,88,0.5978938037325248,0.7536106052378821,highly_engaged
user_0077,0.003658625833986351,-0.002018444919160145,0.9542735411882816,0.02825216468820413,30,30,8259.099292692299,6.866666666666666,7.753333333333333,0.45454545454545453,500,0.79,79,0.487556086553983,0.6031656714458304,highly_engaged
user_0078,0.0014531287257871783,-0.014188298944913247,0.9551607551141594,0.012003645480983538,30,30,8277.922094626794,8.166666666666666,7.573333333333334,0.5,800,0.81,81,0.715996571240028,0.54582451643995,highly_engaged
user_0079,0.005424051010933446,0.023067235142173015,0.9588042528731159,0.010368472365747894,30,30,7831.774914645573,7.266666666666667,7.706666666666666,0.7272727272727273,1000,0.77,77,0.38098501235372323,0.523125625951144,highly_engaged
user_0080,-0.001719559084608413,0.03342240619257131,0.9542712712186622,-0.012734902081246391,30,30,8797.309322325682,9.233333333333333,7.913333333333333,0.6153846153846154,1100,0.89,89,0.7797826813889636,0.7352700709116295,highly_engaged
user_0081,0.001396109308584803,-0.028850410834739604,0.9516330886107179,-0.004848354874552929,30,30,8563.411875496397,9.6,7.766666666666665,0.5,800,0.86,86,0.4176826058196159,0.8201506870122721,highly_engaged
user_0082,0.004591144845270996,0.05187142766756936,0.9498626649539212,0.01168109130604611,30,30,8582.4827536285,7.3,7.690000000000001,0.5,1050,0.84,84,0.41670817737985255,0.8313509284068687,highly_engaged
user_0083,0.0007798280414766458,0.010565753334837003,0.9503814052704721,-0.011331143882212014,30,30,7738.066272964343,6.966666666666667,7.656666666666667,0.45454545454545453,600,0.78,78,0.5931751772632013,0.45129062435559697,highly_engaged
user_0084,0.003079231830766606,0.005150216185840328,0.9594284353436409,0.0053723032942898374,30,30,9546.651335094624,14.833333333333334,7.916666666666667,0.7142857142857143,1300,0.94,94,0.8560352774555158,0.8640261148207895,highly_engaged
user_0085,-0.002530430590306839,-0.017939035364063716,0.9573709396480569,0.004556208659422967,30,30,8014.998644019009,5.866666666666666,7.590000000000001,0.36363636363636365,600,0.79,79,0.724875353160076,0.4608745372116916,highly_engaged
user_0086,0.002754905217481721,0.01021145364350795,0.9617640790360555,0.0061883042823297485,30,30,8227.392739336172,13.1,7.656666666666665,0.3333333333333333,650,0.81,81,0.5213066184547083,0.7449033555334534,highly_engaged
user_0087,-0.003069406186132479,-0.019906480658027803,0.9593047593208452,-0.023826303480278255,30,30,9345.98858413727,11.866666666666667,7.773333333333332,0.42857142857142855,900,0.95,95,0.3679269783407807,0.5173606944578442,highly_engaged
user_0088,-0.0011728891305609692,-0.02169939427473999,0.9493368374455162,-0.003490775525521128,30,30,8512.862844320083,8.8,7.7299999999999995,0.3333333333333333,450,0.85,85,0.8829273248652247,0.42567921855865015,highly_engaged
user_0089,0.002751019608187958,-0.033599863951773834,0.9709317507873729,0.006752094560127153,30,30,8675.671537714388,7.2,7.493333333333334,0.6666666666666666,900,0.86,86,0.595975763459712,0.5850465205972246,highly_engaged
user_0090,0.003039850133869537,-0.1012304959623076,0.9507115801461207,0.013613145705695051,30,30,8159.1183414223015,7.433333333333334,7.536666666666666,0.5,950,0.8,80,0.671387532514039,0.7215343309477945,highly_engaged
user_0091,-0.0010612772564062409,0.04703616265873367,0.948994739566216,-0.025481962587585172,30,30,8973.3956690143,9.833333333333334,7.7766666666666655,0.46153846153846156,750,0.92,92,0.31917526138071,0.6120047373891362,highly_engaged
user_0092,-0.001198931029649535,-0.004186704040873623,0.9682256982589998,-0.005373000058312316,30,30,7879.473168398878,6.933333333333334,7.386666666666667,0.2727272727272727,600,0.79,79,0.49472930730305054,0.8929111453032552,highly_engaged
user_0093,0.0053835514173916155,-0.0027089254285244113,0.9371818649521437,0.0028415784087750806,30,30,7495.165495521965,9.333333333333334,7.340000000000001,0.36363636363636365,450,0.74,74,0.4684501828756815,0.8059420987198619,highly_engaged
user_0094,-0.0040096182645665045,0.02134767455527331,0.9561919092219233,-0.011436879085907403,30,30,7722.11159720119,5.366666666666666,7.579999999999999,0.36363636363636365,600,0.78,78,0.7945929333510438,0.8709695702528839,highly_engaged
user_0095,-0.0007345881485559179,-0.004670911933782329,0.9489074080337606,-0.004713349984616366,30,30,7554.4686055077345,8.133333333333333,7.423333333333333,0.6363636363636364,900,0.76,76,0.3578257777341437,0.8371347503845195,highly_engaged
user_0096,0.005234226629512181,-0.022515197266409603,0.9530586622224635,0.005611061144172869,30,30,8637.714229981855,6.8,7.633333333333334,0.5,750,0.85,85,0.7475437702002015,0.7896320134450057,highly_engaged
user_0097,-0.00417081290298322,0.0419692523550681,0.9452937505283366,-0.009470956409656228,30,30,7954.264761255738,9.066666666666666,7.65,0.3333333333333333,600,0.8,80,0.4386219370270694,0.5162519372734197,highly_engaged
user_0098,-0.003713098405862631,0.019022314537663343,0.9551631250698192,-0.006282164715082583,30,30,7695.502663339152,11.2,7.483333333333333,0.5454545454545454,750,0.77,77,0.8845112179871972,0.519645562412741,highly_engaged
user_0099,-0.001304611077659604,-0.034787899368157404,0.9509460886165078,-0.01309113002187634,30,30,9164.256230638328,11.433333333333334,7.796666666666668,0.46153846153846156,800,0.92,92,0.5434255678760427,0.5680203068677534,highly_engaged
user_0100,-0.0041888956018295885,-0.00032339041931905843,0.957167253686461,-0.007740848627001418,30,30,8807.871794232271,10.466666666666667,7.693333333333333,0.3076923076923077,700,0.88,88,0.7954306352298923,0.7122203829601315,highly_engaged
user_0101,-0.0036771879747984825,-0.07716065853338572,0.9517110751950857,-0.004386156209519543,30,30,8485.730887682035,11.666666666666666,7.823333333333334,0.3333333333333333,400,0.85,85,0.4768016472123692,0.6931183360812302,highly_engaged
user_0102,0.0008104919447276458,-0.0218401937505307,0.9561040968418064,0.0047972116355078365,30,30,9070.431682813061,5.8,7.863333333333333,0.6153846153846154,1100,0.9,90,0.44603993491669464,0.5582830048560263,highly_engaged
user_0103,0.0026341393600887958,0.03794772763252097,0.9461902924651013,0.008423673600864046,30,30,8787.454389563885,6.3,7.8500000000000005,0.5384615384615384,1100,0.87,87,0.7951556364944184,0.7743412146791959,highly_engaged
user_0104,0.000662957375951377,0.03033930536645113,0.9549250851976997,0.009920317265240453,30,30,8953.70318328173,5.0,7.7700000000000005,0.38461538461538464,650,0.88,88,0.7221576922570729,0.852944133628847,highly_engaged
user_0105,0.0020206738478367576,-0.023521377587344405,0.9575840916623338,0.002291722270324481,30,30,8427.436246271469,9.133333333333333,7.673333333333335,0.3333333333333333,500,0.84,84,0.42584594517815705,0.43671868354066545,highly_engaged
user_0106,-0.00048313762107974966,-0.026223498736197226,0.9505995101310106,0.017641911573593072,30,30,8244.747083425915,6.733333333333333,7.533333333333333,0.3333333333333333,450,0.8,80,0.5203561409180368,0.8735595381747092,highly_engaged
user_0107,-0.001865929900995941,0.06613576576169355,0.9513182255926713,-0.009313167015190249,30,30,9179.97435594694,8.1,7.786666666666667,0.6153846153846154,1050,0.92,92,0.8482005825643877,0.663295950095769,highly_engaged
user_0108,0.0009514333079961539,-0.012938914312096927,0.9480667457840539,0.026310967666314355,30,30,9059.654082495714,8.366666666666667,7.766666666666667,0.46153846153846156,900,0.87,87,0.7690952402829834,0.7732998701099327,highly_engaged
user_0109,0.0008107334964209757,-0.006975387944568645,0.9487951996752885,0.005309025696603631,30,30,7739.234985453284,8.933333333333334,7.570000000000001,0.6363636363636364,1050,0.76,76,0.4761078656219817,0.5715837693177637,highly_engaged
user_0110,-0.0016613508034142616,-0.0007957328676302389,0.9596249475683393,-0.007189883080461312,30,30,9140.799188140545,10.133333333333333,7.813333333333333,0.7692307692307693,1150,0.92,92,0.3324640827043986,0.7932663030643202,highly_engaged
user_0111,-0.009417121924857932,-0.001607355861791615,0.9473974067666164,-0.03098001103175163,30,30,7941.124663300125,4.666666666666667,7.659999999999999,0.3333333333333333,450,0.82,82,0.8070395059550561,0.7969710601646185,highly_engaged
user_0112,-3.7289019012977575e-05,-0.032700585291210116,0.954293882340394,-0.00077661606507895,30,30,8239.997679543634,7.0,7.713333333333333,0.5,900,0.82,82,0.45094265009525536,0.8170109203755733,highly_engaged
user_0113,-0.00492700212053094,0.011570544130787508,0.9547301312205682,-0.0170094315688204,30,30,8133.015754529564,7.233333333333333,7.706666666666666,0.3333333333333333,600,0.83,83,0.36655597347824165,0.5986065027990348,highly_engaged
user_0114,0.004710296271799689,-0.006509339454481178,0.9416991214902414,0.03401855781669627,30,30,8622.119211031963,5.0,7.536666666666666,0.3333333333333333,450,0.82,82,0.7602656111555512,0.6361283293233866,highly_engaged
user_0115,-0.0012705950436536298,-0.05950183629375139,0.9483998566860444,-0.0020558700900528137,30,30,8366.143096910511,8.766666666666667,7.6899999999999995,0.3333333333333333,600,0.83,83,0.5669745948738615,0.5167062069583512,highly_engaged
user_0116,0.0035202836062243775,0.02681573697521933,0.9568077556859585,-0.00043804177166872904,30,30,8394.756507763042,6.1,7.713333333333335,0.4166666666666667,700,0.83,83,0.7841815048942558,0.6453396220288466,highly_engaged
user_0117,-0.0019126707649092126,0.02410017452424129,0.9582856965583127,-0.0035078642757302436,30,30,8035.318776046783,10.7,7.676666666666667,0.4166666666666667,800,0.8,80,0.4004087255820985,0.45722559059147744,highly_engaged
user_0118,0.0021740760019116306,-0.0018706105231783843,0.9604101484029881,0.007210192175218566,30,30,8215.902818865132,6.633333333333334,7.686666666666666,0.75,1600,0.81,81,0.42053432966164195,0.8380183961944061,highly_engaged
user_0119,-0.0006423820028314939,-0.027353245402003235,0.9618089438820995,-0.011459548055413715,30,30,9242.58650279927,12.366666666666667,7.843333333333334,0.5,1150,0.93,93,0.663967706456841,0.4713589170457479,highly_engaged
user_0120,0.0014242296295187775,0.025321782981484242,0.9460264529544947,-0.013467594304821029,30,30,8018.2572529541985,8.5,7.500000000000001,0.4166666666666667,700,0.81,81,0.40985461103814336,0.8786557857786073,highly_engaged
user_0121,0.004657099610623073,-0.02652198829832042,0.954332310895971,0.013481950246286178,30,30,7608.06682667547,10.433333333333334,7.523333333333334,0.5454545454545454,900,0.74,74,0.6006845799306592,0.8187277340822241,highly_engaged
user_0122,0.004651440111455367,0.030678297585448266,0.9647901480899543,0.017431975989397053,30,30,8189.725268385002,11.733333333333333,7.65,0.25,300,0.8,80,0.8465169040443563,0.5221635894105878,highly_engaged
user_0123,0.006172839834042265,-0.04060765993730653,0.9577784965680949,0.028327245824035674,30,30,8196.386327777967,6.833333333333333,7.51,0.36363636363636365,650,0.79,79,0.7031625747183631,0.608223383315047,highly_engaged
