user_id,activity_slope,three_day_decline,consistency_score,momentum,days_active,total_days,avg_steps_last_7_days,avg_meditation_minutes,avg_sleep_hours,challenge_completion_rate,total_points_earned,social_engagement_score,social_interactions_count,response_rate_to_notifications,mood_correlation_with_exercise,user_type
user_0065,0.008606567914083044,0.017068926104343744,0.9507372356022443,0.03621705104365444,30,30,7658.964681405742,8.134694575408233,6.828347786077888,0.6363636363636364,1000,0.74,74,0.4395992721930829,0.6578806281622249,moderate
user_0066,-0.307009714757374,-0.33261345360461647,0.6440192177233448,-0.2885061236066966,30,30,9427.481179849492,10.583297468757076,7.017464244459761,0.3076923076923077,500,0.91,91,0.6721488971981049,0.7502300976556302,moderate
user_0067,-0.1286692340594326,-0.0825269636232264,0.8307917758747226,-0.1314162736580902,30,30,8083.781509542915,11.704942297796578,7.282537860980909,0.4615384615384615,1150,0.88,88,0.6662274116125467,0.7198276421900374,moderate
user_0068,-0.3398270124409377,-0.3415241513506635,0.6058007301652226,-0.3173527081304151,30,30,7297.41483797668,2.621320244468463,7.970091973048932,0.0909090909090909,150,0.77,77,0.6507713927320231,0.8146347690581026,struggling
user_0069,-0.051091548696177415,-0.07656454623422881,0.8996258080839955,-0.03851697392481071,30,30,9635.132816343532,8.051061884898273,7.232335460968272,0.4166666666666667,550,0.8,80,0.3729705773614016,0.4469184846403961,highly_engaged
user_0070,-0.3026450553223179,-0.2710478417061095,0.6549608414642181,-0.3054077407545842,30,30,7981.926144666904,5.543877059327427,7.587239036487933,0.1818181818181818,200,0.79,79,0.8211228428101911,0.4200734431291705,highly_engaged
user_0071,-0.2392149227386583,-0.2369242802131322,0.7230132364843627,-0.2425342102416431,30,30,8635.729931026393,8.833656054944731,7.083381301969483,0.3846153846153846,650,0.88,88,0.4781088878441141,0.7857230847222472,highly_engaged
user_0072,-0.012182627356984926,0.07638762800780427,0.9363181491831024,-0.03206811727471413,30,30,7648.22332721257,6.229351721957158,7.990679553109169,0.75,1200,0.82,82,0.8228421687761585,0.8191644094844748,highly_engaged
user_0073,0.19645231774366054,0.21082311480296695,1.0,0.19532113256909925,30,30,6459.904426965177,8.105502416007454,8.02866588497211,0.1818181818181818,350,0.77,77,0.3132888755032853,0.773605163062103,highly_engaged
user_0074,-0.13224517314294693,-0.07812655970265925,0.8229317105328915,-0.14271819860645005,30,30,7922.240099447334,9.486009520555372,5.944398953334426,0.4166666666666667,650,0.82,82,0.8923322115191838,0.8418670936773649,highly_engaged
user_0075,0.0797162720900856,0.090850717959125,1.0,0.0633205584886403,30,30,8841.766860454538,9.980457006638277,8.277832345043622,0.6428571428571429,1250,0.94,94,0.3660409055684621,0.8290527036165194,highly_engaged
user_0076,0.08248989426285003,0.13235168678528472,1.0,0.08333049822877273,30,30,7343.847450617341,11.385678835193925,8.086860834940357,0.4615384615384615,750,0.88,88,0.5978938037325248,0.7536106052378821,highly_engaged
user_0077,0.07831983710675328,0.07264276635360688,1.0,0.10291337596097108,30,30,8306.608702673435,6.679332633220331,7.262441392443238,0.4545454545454545,500,0.79,79,0.487556086553983,0.6031656714458304,moderate
user_0078,0.17808647417475862,0.16244504650405833,1.0,0.18863699092995503,30,30,8301.737390749695,7.607939844836906,7.5233367218179055,0.5,800,0.81,81,0.715996571240028,0.54582451643995,highly_engaged
user_0079,0.316057711108083,0.3337008952393226,1.0,0.3210021324628974,30,30,8023.285503820617,8.260857135293264,8.822445263854435,0.7272727272727273,1000,0.77,77,0.3809850123537232,0.523125625951144,dropout
user_0080,0.6044408269419106,0.6395827922190903,1.0,0.5934254839452727,30,30,8467.130652605523,10.161016916296308,7.885050424052415,0.6153846153846154,1100,0.89,89,0.7797826813889636,0.7352700709116295,dropout
user_0081,0.41041988921058536,0.38017336906726096,1.0,0.4041754250274477,30,30,7606.593512461171,10.710830117405363,6.848738657988888,0.5,800,0.86,86,0.4176826058196159,0.8201506870122721,highly_engaged
user_0082,-0.2749762795117569,-0.2276959966894585,0.6702952405968934,-0.2678863330509817,30,30,7754.650137527631,6.991963644831173,7.84181255693054,0.5,1050,0.84,84,0.4167081773798525,0.8313509284068687,moderate
user_0083,-0.2420416137240195,-0.2322556884306591,0.7075599635049759,-0.2541525856477081,30,30,8546.698961739152,6.499602887363632,7.824111415015427,0.4545454545454545,600,0.78,78,0.5931751772632013,0.4512906243555969,highly_engaged
user_0084,0.2655501608766337,0.2676211452317074,1.0,0.2678432323401569,30,30,10017.828212973745,12.861218808081777,8.314050263465816,0.7142857142857143,1300,0.94,94,0.8560352774555158,0.8640261148207895,highly_engaged
user_0085,-0.06018373377372145,-0.07559233854747835,0.8997176364646421,-0.05309709452399175,30,30,7643.460015346695,6.094014727633252,8.432457869175183,0.3636363636363636,600,0.79,79,0.724875353160076,0.4608745372116916,highly_engaged
user_0086,0.6313475027285472,0.6388040511545735,1.0,0.6347809017933953,30,30,8629.377577605195,12.3594250608109,6.782870076820201,0.3333333333333333,650,0.81,81,0.5213066184547083,0.7449033555334534,dropout
user_0087,0.14579080106239997,0.12895372659050458,1.0,0.12503390376825418,30,30,8690.573195210754,11.993292728640593,6.820088243431958,0.4285714285714285,900,0.95,95,0.3679269783407807,0.5173606944578442,dropout
user_0088,0.09744638811122344,0.07691988296704444,1.0,0.09512850171626325,30,30,8936.961888723852,8.00197266556508,9.23064603744036,0.3333333333333333,450,0.85,85,0.8829273248652247,0.4256792185586501,highly_engaged
user_0089,-0.09910920350962478,-0.13546008706958648,0.8690715276695602,-0.09510812855768558,30,30,8929.800412824605,7.806113997664442,6.911353051323693,0.6666666666666666,900,0.86,86,0.595975763459712,0.5850465205972246,moderate
user_0090,0.34166057612503375,0.23739023002885667,1.0,0.35223387169685927,30,30,7978.547398066706,7.664546508350486,7.378363165095736,0.5,950,0.8,80,0.671387532514039,0.7215343309477945,highly_engaged
user_0091,0.48323856822212297,0.5313360081372628,1.0,0.45881788289094405,30,30,8425.781785299503,9.465504795299157,7.667050533825607,0.4615384615384615,750,0.92,92,0.31917526138071,0.6120047373891362,highly_engaged
user_0092,-0.36147749563735443,-0.36446526864857853,0.6079471336512949,-0.3656515646660172,30,30,8320.304593487957,6.716771398418455,7.490887031689705,0.2727272727272727,600,0.79,79,0.4947293073030505,0.8929111453032552,moderate
user_0093,-0.25343819638000054,-0.26153067322591655,0.6783601171547515,-0.2559801693886171,30,30,7410.2631476276165,10.434522566737602,7.073785116405931,0.3636363636363636,450,0.74,74,0.4684501828756815,0.8059420987198619,moderate
user_0094,0.35726346924238517,0.38262076206222495,1.0,0.34983620842104424,30,30,8022.543897927013,5.353313347666318,8.21039287770739,0.3636363636363636,600,0.78,78,0.7945929333510438,0.8709695702528839,highly_engaged
user_0095,-0.1549534599842517,-0.1588897837694781,0.7946885361980648,-0.1589322218203121,30,30,6779.550976900949,8.254409066283083,6.690112215065542,0.6363636363636364,900,0.76,76,0.3578257777341437,0.8371347503845195,highly_engaged
user_0096,-0.0675659300992488,0.23944094892721518,0.9871395728844512,-0.08188936003258424,30,30,8201.54809406786,7.580315413290832,7.923323506692333,0.5,750,0.85,85,0.7475437702002015,0.7896320134450057,dropout
user_0097,-0.010509933597252892,0.035630131660798404,0.938954629834067,-0.015810077103925894,30,30,7803.249271155802,10.458817419891,7.156388309686479,0.3333333333333333,600,0.8,80,0.4386219370270694,0.5162519372734197,moderate
user_0098,0.13918228957623646,0.16191770251976234,1.0,0.13661322326701655,30,30,7385.920348015748,10.170963097907341,7.275048666352638,0.5454545454545454,750,0.77,77,0.8845112179871972,0.519645562412741,moderate
user_0099,-0.03801077919002666,-0.07149406748052446,0.9142399205041407,-0.04979729813424336,30,30,8906.945370252792,9.757612854620724,8.311555310084072,0.4615384615384615,800,0.92,92,0.5434255678760427,0.5680203068677534,highly_engaged
user_0100,0.0924133161574523,0.0962788213399628,1.0,0.0888613631322804,30,30,8254.292469001164,11.372231836740085,7.258194112341095,0.3076923076923077,700,0.88,88,0.7954306352298923,0.7122203829601315,dropout
user_0101,0.18241531277590775,0.10893184221732045,1.0,0.18170634454118667,30,30,8743.089247189106,10.872057236701561,7.158867563504712,0.3333333333333333,400,0.85,85,0.4768016472123692,0.6931183360812302,highly_engaged
user_0102,0.4822184518445906,0.4595677661493323,1.0,0.4862051715353708,30,30,10608.910023994868,5.836118797574213,7.611751733337119,0.6153846153846154,1100,0.9,90,0.4460399349166946,0.5582830048560263,highly_engaged
user_0103,-0.13453485373437898,-0.09922126546194678,0.8090212993706336,-0.12874531949360368,30,30,9609.09945675383,6.583975661961307,8.156841925867576,0.5384615384615384,1100,0.87,87,0.7951556364944184,0.7743412146791959,moderate
user_0104,0.1367298654270272,0.166406213417527,1.0,0.1459872253163163,30,30,8281.50648647864,5.055720979213013,8.566651612530467,0.3846153846153846,650,0.88,88,0.7221576922570729,0.852944133628847,highly_engaged
user_0105,0.5190618983457564,0.4935198469105754,1.0,0.5193329467682442,30,30,8607.899172759091,9.605906035860214,8.213420758683549,0.3333333333333333,500,0.84,84,0.425845945178157,0.4367186835406654,highly_engaged
user_0106,0.2755594481126012,0.2498190869974837,1.0,0.2936844973072739,30,30,7721.815137291482,5.921894982459925,7.1718148316383505,0.3333333333333333,450,0.8,80,0.5203561409180368,0.8735595381747092,highly_engaged
user_0107,-0.3484490656340063,-0.2804473699713169,0.6047350898596608,-0.3558963027482006,30,30,8576.763918675322,7.204169681268611,7.435587108240396,0.6153846153846154,1050,0.92,92,0.8482005825643877,0.663295950095769,highly_engaged
user_0108,-0.20535267925374404,-0.21924302687383704,0.741762633222314,-0.17999314489542584,30,30,10080.669911848112,8.55565841424319,8.426315850850214,0.4615384615384615,900,0.87,87,0.7690952402829834,0.7732998701099327,moderate
user_0109,-0.34948958738310554,-0.35727570882409504,0.5984948787957619,-0.3449912951829229,30,30,7103.738659727201,9.014692188949848,8.126003539206117,0.6363636363636364,1050,0.76,76,0.4761078656219817,0.5715837693177637,highly_engaged
user_0110,0.05525510071187523,0.24792865011508297,0.9642746959215014,0.28147740818841116,30,30,9535.647094822649,9.707541448147188,8.715035764626869,0.7692307692307693,1150,0.92,92,0.3324640827043986,0.7932663030643202,struggling
user_0111,-0.04771269319260634,-0.03990292712954004,0.909101835498868,-0.06927558229950004,30,30,7914.607319066468,4.955862790451214,8.455920830342862,0.3333333333333333,450,0.82,82,0.8070395059550561,0.7969710601646185,highly_engaged
user_0112,0.1964621187001603,0.16379882242796318,1.0,0.1957227916540944,30,30,8681.495946389474,6.45822235569011,8.234038525900582,0.5,900,0.82,82,0.4509426500952553,0.8170109203755733,highly_engaged
user_0113,0.47177115414454274,0.4882687003958611,1.0,0.4596887246962532,30,30,8408.934765028285,7.224562227797232,7.930294248068269,0.3333333333333333,600,0.83,83,0.3665559734782416,0.5986065027990348,struggling
user_0114,-0.05172594784107415,-0.06294558356735484,0.8852628773773676,-0.022417686296177547,30,30,9708.889131632943,4.817943569256381,8.384783945269852,0.3333333333333333,450,0.82,82,0.7602656111555512,0.6361283293233866,highly_engaged
user_0115,0.05646631844136688,-0.0017649228087308205,1.0,0.05568104339496768,30,30,6233.42925996435,9.542768156000115,7.972503124719276,0.3333333333333333,600,0.83,83,0.5669745948738615,0.5167062069583512,highly_engaged
user_0116,0.20953843394672145,0.23283388731571644,1.0,0.20558010856882844,30,30,9030.221232570642,6.317589260578647,7.469422207025816,0.4166666666666667,700,0.83,83,0.7841815048942558,0.6453396220288466,highly_engaged
user_0117,-0.009179128521248438,0.016833716767901963,0.9510192388019735,-0.010774322032069438,30,30,8781.19578066193,7.828462571870347,7.178330897788659,0.4166666666666667,800,0.8,80,0.4004087255820985,0.4572255905914774,moderate
user_0118,-0.05070563950481235,-0.05475032602990225,0.907530432896264,-0.04566952333150545,30,30,8142.011158227291,5.986633483600555,7.838800120668961,0.75,1600,0.81,81,0.4205343296616419,0.8380183961944061,highly_engaged
user_0119,-0.08678292931433107,-0.11349379271350288,0.8756683965705999,-0.09760009536691337,30,30,9347.120851697295,13.750376051145404,7.471766955093044,0.5,1150,0.93,93,0.663967706456841,0.4713589170457479,highly_engaged
user_0120,-0.08726046540756811,0.15822382345471392,0.9210549319902983,-0.2795221882868131,30,30,7595.559808849976,8.969416276599315,7.201637251154613,0.4166666666666667,700,0.81,81,0.4098546110381433,0.8786557857786073,struggling
user_0121,-0.4631608924721924,-0.4943399803811358,0.48651431881315566,-0.45433604183652926,30,30,8131.207910404909,11.718300149219056,8.734159218839217,0.5454545454545454,900,0.74,74,0.6006845799306592,0.8187277340822241,highly_engaged
user_0122,-0.08213358778994083,-0.05610673031594793,0.8780051201885584,-0.06935305191199913,30,30,7201.982380972664,9.824547421116584,7.385252189358276,0.25,300,0.8,80,0.8465169040443563,0.5221635894105878,moderate
user_0123,-0.4772511219034583,-0.524031621674807,0.47435453483059425,-0.4550967159134649,30,30,8463.110741841097,6.142375437761227,8.041108650786946,0.3636363636363636,650,0.79,79,0.7031625747183631,0.608223383315047,moderate
user_0124,-0.17010419107222755,-0.13911298857823723,0.7823547359493193,-0.18150158173813533,30,30,7295.768301211447,8.905929036808512,7.468930481290683,0.4545454545454545,650,0.75,75,0.5625598727401395,0.7587490609193075,highly_engaged
user_0125,-0.36705544931367423,-0.43440412933019845,0.5888517958088195,-0.3566945858481683,30,30,8999.31922104239,13.034423524349744,8.271194740461372,0.3846153846153846,700,0.92,92,0.3470698018642122,0.4034172309595751,highly_engaged
